Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,MiscVal_transformed,PoolArea_transformed,LotArea_transformed,LowQualFinSF_transformed,3SsnPorch_transformed,KitchenAbvGr_transformed,BsmtFinSF2_transformed,EnclosedPorch_transformed,ScreenPorch_transformed,GarageYrBlt_transformed,BsmtHalfBath_transformed,GarageQualityScore_transformed,LivingAreaRatio_transformed,MasVnrArea_transformed,OpenPorchSF_transformed,LotCoverageRatio_transformed,TotalPorchSF_transformed,BathBedroomRatio_transformed,WoodDeckSF_transformed,TotalSF_transformed,1stFlrSF_transformed,BsmtFinSF1_transformed,MSSubClass_transformed,LotFrontage_transformed,GrLivArea_transformed,TotalBsmtSF_transformed,AgeQualityInteraction_transformed,SalePrice
633,20,RL,85.0,11900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822.0,Unf,0.0,564.0,1386.0,GasA,TA,Y,SBrkr,1411,0,0,1411,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2.0,544.0,TA,TA,Y,192,0,0,0,0,0,,,,0,4,2009,WD,Family,0,0,0,2797.0,0,2.0,0.5930735930735931,0.1185714285714285,46,46,0,46,14,Mature (26-50),Mid_Tier,4.700000000000001,2.0,3.0,4.252303330970943,0.6666666666666666,0.3855421686746988,0.2350420168067226,216.20000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.442824298856526,2.836967705336552,0.0,-1.5149904038092759,0.0,-0.41570975093437085,0.0,24.81373619166861,5.813492112400666,28.6705423736629,2.221832341815843,9.219544457292887,6.9332123121191795,308.26459885815194,4.697751134752798,82500
634,20,RL,80.0,9250,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480.0,LwQ,468.0,108.0,1056.0,GasA,TA,Y,SBrkr,1056,0,0,1056,0.0,1.0,1,0,3,1,TA,6,Typ,0,,Attchd,1954.0,Unf,1.0,260.0,TA,TA,Y,390,0,0,0,0,0,,,,0,7,2007,WD,Normal,0,0,0,2112.0,0,1.5,0.8977272727272727,0.1141621621621621,69,18,1,69,16,Old (51-100),Mid_Tier,4.400000000000001,2.0,3.0,5.681818181818182,0.5,0.2462121212121212,0.2283243243243243,303.6000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837359757307179,0.0,0.0,35765132.1566755,1.0,83.63197513277902,-2.492388524976624,2.836967705336552,0.0,-1.5467403398982484,0.0,-0.7234444175958598,0.0,24.81373619166861,5.629001626732784,21.908902300206645,2.221832341815843,8.94427190999916,6.668296175632889,250.940016013119,4.697751134752798,139400
635,90,RL,64.0,6979,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1056.0,Unf,0.0,0.0,1056.0,GasA,Gd,Y,SBrkr,1056,0,0,1056,2.0,0.0,0,0,0,2,TA,4,Typ,0,,Detchd,1980.0,Unf,2.0,576.0,TA,TA,Y,264,56,0,0,0,0,,GdPrv,Shed,600,6,2010,WD,Normal,0,0,0,2112.0,56,2.0,1.0,0.151311076085399,43,43,0,43,13,Mature (26-50),Standard,4.300000000000001,2.0,3.0,3.787878787878788,2.0,0.5454545454545454,0.3026221521707981,184.90000000000003,6.398594934535208,0.0,17.222842597803265,0.0,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.1294702672255896,2.836967705336552,4.216630871203291,-1.2406823856012004,6.441767609997651,0.6645183522778861,0.0,24.81373619166861,5.629001626732784,32.49615361854384,2.9079220492956814,8.0,6.668296175632889,250.940016013119,4.697751134752798,144000
636,190,RH,60.0,10896,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256.0,Unf,0.0,1184.0,1440.0,GasA,Ex,Y,FuseA,1440,1440,515,3395,0.0,0.0,2,0,8,2,Fa,14,Typ,0,,,0.0,,0.0,0.0,,,N,0,110,0,0,0,0,,,,0,3,2007,WD,Abnorml,0,0,1,4320.0,110,2.0,0.1777777777777777,0.3115822320117474,109,28,1,0,16,Historic (100+),Mid_Tier,4.4,1.6666666666666667,0.0,4.123711340206186,0.25,0.0,0.3964757709251101,479.6,0.0,0.0,17.222842597803265,6.246106765481563,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.2551994016521162,2.836967705336552,4.946153777113599,-0.9521925745473871,8.150578776801323,-1.5110401605223853,0.0,24.81373619166861,5.826317890732305,16.0,3.175998998513502,7.745966692414834,7.730237767641754,317.3053847758958,4.697751134752798,200000
637,30,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,264.0,264.0,Grav,Fa,N,FuseA,800,0,0,800,0.0,0.0,1,0,1,1,Fa,4,Maj1,1,Po,,0.0,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,1,2009,ConLw,Normal,0,0,1,1064.0,0,1.0,0.0,0.130718954248366,87,73,1,0,14,Old (51-100),Standard,2.3000000000000003,1.6666666666666667,0.0,5.0,1.0,0.0,0.1738562091503268,200.1,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.3163308283698614,2.836967705336552,0.0,-1.8479578202042526,0.0,0.0,0.0,24.81373619166861,5.449106558481673,0.0,2.4286617422266024,7.14142842854285,6.413678959323615,87.6057215865586,4.697751134752798,60000
638,190,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,811.0,811.0,GasA,TA,Y,FuseA,811,576,0,1387,0.0,0.0,2,0,3,2,Gd,7,Typ,0,,BuiltIn,1954.0,Unf,1.0,256.0,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2009,WD,Normal,0,0,0,2198.0,0,2.0,0.0,0.2311666666666666,69,69,0,69,14,Old (51-100),Standard,3.85,2.0,3.0,5.046863734679164,0.6666666666666666,0.1845710165825522,0.3663333333333333,265.65000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.606992623015967,2.836967705336552,0.0,-1.036138399190027,0.0,-0.41570975093437085,0.0,24.81373619166861,5.458028205578251,0.0,3.175998998513502,7.0710678118654755,6.9175554708615845,205.4757381004568,4.697751134752798,93000
639,30,RL,67.0,8777,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Gd,Y,FuseA,796,0,0,796,0.0,0.0,1,0,2,1,TA,4,Typ,0,,,0.0,,0.0,0.0,,,P,328,0,164,0,0,0,,MnPrv,,0,5,2008,WD,Normal,0,0,1,1592.0,164,1.0,0.0,0.0906915802666059,113,73,1,0,15,Historic (100+),Standard,4.300000000000002,1.6666666666666667,0.0,5.025125628140704,0.5,0.0,0.1813831605332118,485.9000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.798498846299869,2.836967705336552,0.0,-1.8007798288883317,9.289332558690523,-0.7234444175958598,0.0,24.81373619166861,5.445829977552888,0.0,2.4286617422266024,8.18535277187245,6.409074550178121,202.59010711645834,4.697751134752798,85000
640,120,RL,53.0,3982,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,366.0,1520.0,GasA,Ex,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,312,0,0,0,0,0,,,,0,10,2006,New,Partial,0,0,0,3087.0,0,3.0,0.7592105263157894,0.3935208437970869,17,17,0,17,17,Recent (11-25),Mid_Tier,5.3500000000000005,2.6666666666666665,3.0,4.46713465220166,3.0,0.4135290363752393,0.775238573581115,90.95,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-0.9890562397638759,2.836967705336552,0.0,-0.2566046636472124,0.0,1.0278539614920221,0.0,24.81373619166861,5.879427044168281,33.97057550292606,3.016154085343154,7.280109889280518,7.028846757365471,330.5474881087537,4.697751134752798,264561
641,120,RL,62.0,12677,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,300.0,1518.0,GasA,Ex,Y,SBrkr,1518,0,0,1518,0.0,0.0,1,1,1,1,Ex,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,588.0,TA,TA,Y,185,140,0,0,0,0,,,,0,4,2008,WD,Normal,0,0,0,3036.0,140,1.5,0.8023715415019763,0.1197444190265835,20,19,1,20,15,Recent (11-25),Premium,5.6000000000000005,4.0,3.0,3.952569169960474,1.5,0.3873517786561264,0.2394888380531671,112.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.4299873975214044,2.836967705336552,5.210471358817063,-1.4944989940009843,8.826154741921401,0.39555433991962674,0.0,24.81373619166861,5.8594974145721155,34.899856733230294,3.016154085343154,7.874007874011811,6.999886252235738,330.2185610905688,4.697751134752798,274000
642,60,FV,65.4,7050,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738.0,Unf,0.0,319.0,1057.0,GasA,Ex,Y,SBrkr,1057,872,0,1929,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,650.0,TA,TA,Y,0,235,0,0,0,0,,,,0,5,2007,WD,Normal,1,0,0,2986.0,235,3.5,0.6982024597918638,0.2736170212765957,22,22,0,22,16,Recent (11-25),Premium,4.950000000000001,2.333333333333333,3.0,3.6288232244686367,1.1666666666666667,0.336962156557802,0.4235460992907801,108.90000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.406709519834078,2.836967705336552,5.784010360303734,-0.8823882903597661,10.404161213182434,0.15270349101252145,0.0,24.81373619166861,5.629609629321367,27.16615541441225,2.7438051561793673,8.087026647662292,7.218040024618262,251.1198572866972,4.697751134752798,226000
643,80,RL,75.0,13860,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,542.0,1952.0,GasA,Gd,Y,SBrkr,2000,704,0,2704,1.0,0.0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1972.0,Fin,2.0,538.0,TA,TA,Y,269,111,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,0,0,0,4656.0,111,3.5,0.7223360655737705,0.1950937950937951,51,28,1,51,14,Old (51-100),Mid_Tier,5.7,3.6666666666666665,3.0,3.3284023668639056,0.875,0.1989644970414201,0.3359307359307359,290.7,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.812843353970723,2.836967705336552,4.95603944515438,-1.1285919643380098,8.175284165499205,-0.13463015734610392,0.0,24.81373619166861,6.031166247477156,37.54996671103717,2.8616830184323145,8.660254037844387,7.524466394398957,399.3524532197746,4.697751134752798,345000
644,60,RL,80.0,10793,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,TA,TA,CBlock,TA,TA,No,Rec,493.0,BLQ,287.0,0.0,780.0,GasA,Ex,Y,SBrkr,780,840,0,1620,0.0,0.0,2,1,4,1,TA,7,Min1,0,,Attchd,1969.0,Fin,2.0,462.0,TA,TA,Y,208,0,0,0,0,0,,GdWo,,0,4,2007,WD,Normal,0,0,0,2400.0,0,2.5,1.0,0.1500972852774946,54,54,0,54,16,Old (51-100),Mid_Tier,4.0,2.0,3.0,4.320987654320987,0.625,0.2851851851851852,0.2223663485592513,216.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6836476943783714,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.13966973745972,2.836967705336552,0.0,-1.57574105805101,0.0,-0.48380581082171614,0.0,24.81373619166861,5.432546465317175,22.20360331117452,2.7438051561793673,8.94427190999916,7.05915737972445,199.49730942198556,4.697751134752798,152000
645,20,FV,85.0,9187,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,0.0,645.0,1766.0,GasA,Ex,Y,SBrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2009.0,Fin,3.0,478.0,TA,TA,Y,195,130,0,0,0,0,,,,0,10,2009,New,Partial,0,0,0,3532.0,130,3.5,0.6347678369195923,0.192228148470665,14,14,0,14,14,Recent (11-25),Premium,5.9,2.6666666666666665,3.0,3.963759909399773,1.75,0.2706681766704417,0.3844562969413301,82.6,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.8310050022276463,2.836967705336552,5.12905524811139,-0.9848262752947619,8.614705875639315,0.5408541036492883,0.0,24.81373619166861,5.954071044998346,33.481338085566414,2.221832341815843,9.219544457292887,7.137732887551245,370.2427042108397,4.697751134752798,370878
646,20,RL,80.6,10530,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35.0,664.0,981.0,GasA,TA,Y,SBrkr,981,0,0,981,1.0,0.0,1,1,3,1,TA,5,Typ,0,,Detchd,1979.0,Unf,2.0,576.0,TA,TA,Y,0,312,40,0,0,0,,,,0,3,2007,WD,Normal,1,0,0,1962.0,352,2.5,0.3231396534148827,0.0931623931623931,52,52,0,44,16,Old (51-100),Mid_Tier,4.300000000000001,2.0,3.0,5.096839959225281,0.8333333333333334,0.5871559633027523,0.1863247863247863,223.6,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.680197986140106,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.762293465823199,2.836967705336552,6.1010330182012815,-1.7709234821475055,11.765300477189381,-0.18437405380918556,0.0,24.81373619166861,5.581568381469293,16.792855623746664,2.221832341815843,8.977750274985375,6.6008110060472704,237.32881628926626,4.697751134752798,143250
647,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1048,0,0,1048,0.0,0.0,1,0,3,1,TA,7,Min1,0,,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0,27,0,0,0,0,,,,0,7,2008,WD,Normal,0,0,0,1048.0,27,1.0,0.0,0.1455555555555555,73,73,0,73,15,Old (51-100),Mid_Tier,3.5500000000000003,0.0,3.0,6.679389312977099,0.3333333333333333,0.4007633587786259,0.1455555555555555,259.15000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.178673917971545,2.836967705336552,3.4495297062473274,-2.047083633581424,4.869789395633396,-1.1760171684051137,0.0,24.81373619166861,5.6241154728599545,0.0,2.221832341815843,7.745966692414834,6.661332755734711,0.0,4.697751134752798,98300
648,20,RL,85.0,10452,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500.0,Unf,0.0,594.0,1094.0,GasA,Ex,Y,SBrkr,1094,0,0,1094,0.0,0.0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,1953.0,RFn,2.0,495.0,TA,TA,Y,0,0,0,0,287,0,,,,0,6,2008,WD,Normal,0,0,0,2188.0,287,1.0,0.4570383912248629,0.1046689628779181,70,70,0,70,15,Old (51-100),Standard,4.300000000000001,2.0,3.0,4.570383912248629,0.3333333333333333,0.4524680073126143,0.2093379257558362,301.00000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.6068254664929977,2.836967705336552,0.0,-1.6421413426952753,11.062610254646904,-1.1760171684051137,0.0,24.81373619166861,5.651686111302443,22.360679774997898,2.221832341815843,9.219544457292887,6.700659913401914,257.74495464067013,4.697751134752798,155000
649,60,RL,70.0,7700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2.0,442.0,TA,TA,Y,0,124,216,0,0,0,,,,0,6,2010,WD,Normal,0,0,0,2595.0,340,1.5,0.0,0.2388311688311688,57,57,0,57,13,Old (51-100),Mid_Tier,4.300000000000001,2.0,3.0,3.806416530723219,0.375,0.2403480152256661,0.337012987012987,245.10000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.5679135190852826,2.836967705336552,5.077230863134203,-1.1251507291879252,11.643701651962045,-1.0422240425793667,0.0,24.81373619166861,5.625952409716053,0.0,2.7438051561793673,8.366600265340756,7.1745882069013565,194.82863963580553,4.697751134752798,155000
650,180,RM,21.0,1936,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,,,0.0,,0.0,0.0,,,Y,0,0,0,0,0,0,,MnPrv,,0,12,2007,WD,Normal,0,0,1,1260.0,0,2.0,1.0,0.3254132231404958,53,53,0,0,16,Old (51-100),Standard,4.000000000000001,2.333333333333333,0.0,4.761904761904763,2.0,0.0,0.6508264462809917,212.00000000000009,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.683743558068486,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.2050999947243004,2.836967705336552,0.0,-0.43528336513477317,0.0,0.6645183522778861,0.0,24.81373619166861,5.291811111588361,11.445523142259598,3.157984941134465,4.58257569495584,6.193951882054355,169.68020589724972,4.697751134752798,84500
651,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,SBrkr,822,843,0,1665,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2.0,562.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2008,WD,Normal,0,1,0,2478.0,0,2.5,0.0,0.2049230769230769,16,16,0,16,15,Recent (11-25),Premium,5.150000000000001,2.333333333333333,3.0,4.2042042042042045,0.8333333333333334,0.3375375375375375,0.3049846153846154,82.40000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.7527542853455442,2.836967705336552,0.0,-1.2323097902549087,0.0,-0.18437405380918556,0.0,24.81373619166861,5.466822242825941,0.0,2.7438051561793673,8.06225774829855,7.084115313923,205.85949221732767,4.697751134752798,205950
652,70,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,755.0,GasA,TA,Y,SBrkr,755,755,0,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,0,,MnPrv,,0,10,2009,WD,Normal,0,0,0,2265.0,0,2.0,0.0,0.1662263320123293,83,73,1,83,14,Old (51-100),Standard,3.7,2.0,1.5,4.635761589403974,0.5,0.1960264900662251,0.249339498018494,307.1,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0111718112651995,2.836967705336552,0.0,-1.4505097407504814,0.0,-0.7234444175958598,0.0,24.81373619166861,5.411200445079546,0.0,2.807855687746713,7.745966692414834,6.995068336048099,194.63332712086222,4.697751134752798,108000
653,60,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,909,807,0,1716,0.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,2.0,512.0,TA,TA,Y,0,120,0,0,0,0,,,,0,7,2009,WD,Normal,0,0,0,2596.0,120,2.5,0.0,0.1961142857142857,27,27,0,27,14,Mature (26-50),Mid_Tier,4.950000000000001,2.333333333333333,3.0,4.07925407925408,1.25,0.2983682983682983,0.2966857142857143,133.65000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.8064481174441298,2.836967705336552,5.041309698985039,-1.2620313655007926,8.39017979656706,0.22011953958387084,0.0,24.81373619166861,5.5322593623650285,0.0,2.7438051561793673,8.366600265340756,7.111588773522277,218.5853095472494,4.697751134752798,191000
654,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Ex,Y,SBrkr,756,713,0,1469,0.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,1906.0,Unf,1.0,216.0,TA,TA,Y,57,0,239,0,0,0,,MnPrv,,0,6,2008,WD,Normal,0,0,0,2225.0,239,1.0,0.0,0.14234496124031,117,28,1,117,15,Historic (100+),Standard,4.700000000000001,2.0,3.0,4.765146358066712,0.3333333333333333,0.1470388019060585,0.2156007751937984,549.9000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.2070815841126774,2.836967705336552,0.0,-1.6096905324676003,10.458653953539914,-1.1760171684051137,0.0,24.81373619166861,5.412068612323868,0.0,2.6653165319524863,7.745966692414834,6.969963968268242,194.82863963580553,4.697751134752798,135000
655,20,RL,91.0,10437,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,413.0,2109.0,GasA,Ex,Y,SBrkr,2113,0,0,2113,1.0,0.0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3.0,839.0,TA,TA,Y,236,46,0,0,0,0,,,,0,8,2008,WD,Normal,0,0,0,4222.0,46,3.5,0.8041725936462779,0.2024528121107598,28,28,0,28,15,Mature (26-50),Premium,5.550000000000002,3.6666666666666665,3.0,3.312825366777094,1.75,0.3970657832465689,0.4045223723292134,155.40000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.767545851433461,2.836967705336552,4.007346821916281,-0.9309273346851538,5.9911633498060795,0.5408541036492883,0.0,24.81373619166861,6.065028095218569,41.182520563948,2.221832341815843,9.539392014169456,7.300825380714205,423.39417657750823,4.697751134752798,350000
